año,Folio,Género,Edad,Municipio de residencia,Estado ,Pais,Grado máximo de estudios,Ocupación,1. ¿En dónde percibe Usted que existe más corrupción? (seleccione 1),4. ¿Con qué frecuencia ha participado en actos de corrupción,4. ¿Con qué frecuencia he experimentado en un acto de corrupción?(seleccione 1),Identificación qué es corrupción [N5. La corrupción es que un servidor público se aproveche de su poder para obtener un beneficio propio],Identificación qué es corrupción [N6. La corrupción es que un particular se aproveche de su poder para obtener un beneficio propio],Identificación qué es corrupción [N7. Para que exista corrupción se requiere del corrupto y del corruptor],Identificación qué es corrupción [N8. Corrupción es que un particular soborne al servidor público],Identificación qué es corrupción [N9. Me queda claro qué es la corrupción],Prom Ident,Causas de la corrupción [N10. La ambición es la causa de la corrupción],Causas de la corrupción [N11. La falta de ética es causa de la corrupción],Causas de la corrupción [N12. Los vínculos de los servidores públicos con los delincuentes son causa de la corrupción],Causas de la corrupción [N13. La falta de sanciones a servidores públicos corruptos hace que la corrupción siga creciendo],Causas de la corrupción [N14. La corrupción es causada por intereses políticos],Causas de la corrupción [N15. La corrupción es causada por intereses personales],Combate [N16. La corrupción hace que existan menos recursos públicos para atender programas sociales],Promedio comb,Acciones para combatir la corrupción [N17. Para disminuir la corrupción es necesario sancionar a los corruptores],Acciones para combatir la corrupción [N18. Para disminuir la corrupción es necesario sancionar a los corruptos],Acciones para combatir la corrupción [N19. Para disminuir la corrupción es necesario incorporar en el sistema educativo materias para educar en una cultura anticorrupción],Acciones para combatir la corrupción [N20. Para disminuir la corrupción es necesario incentivar/motivar la denuncia],Acciones para combatir la corrupción [N21. Para disminuir la corrupción es necesario fortalecer los canales para la denuncia anónima],Acciones para combatir la corrupción [N22. Para disminuir la corrupción es necesario proteger al denunciante],Acciones para combatir la corrupción [N23. Para disminuir la corrupción es necesario dar a conocer los canales de denuncia],Acciones para combatir la corrupción [N24. Para disminuir la corrupción es necesario que la ciudadanía vigile el actuar de la autoridad],Acciones para combatir la corrupción [N25. Para disminuir la corrupción es necesario crear canales accesibles de denuncia],Prom acciones,2. ¿Ha participado en un acto de corrupción?,3. ¿Qué actores deben combatir la corrupción? [a. El Pre1dente de la República es la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [b. El Gobernador es la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [c. El Pre1dente Municipal es la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [d. Yo soy la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [e. Los trán1tos son las personas que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [f. La ciudadanía es quien debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [g. Los policías son las personas que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [h. Los diputados locales y federales son las personas que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [i. Los senadores son las personas que deben de combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [j. Los empresarios son las personas que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [k. Los medios de comunicación son los que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [l. Los académicos e investigadores son los que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [m. El Comité de Participación Ciudadana del 1stema Estatal debe combatir la corrupción]
2020,68,Hombre,37,San Miguel de Allende,Guanajuato,México,Licenciatura,Desempleado,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00,1,1,1,1,1,1,1,1,1,1.0,0,1,0,1,1,1,1,1,1,1,1,0,0,0
2020,69,Mujer,20,San Miguel de Allende,Guanajuato,México,Preparatoria/bachillerato,Estudiante,En todas las anteriores,En algunas ocasiones he participado en actos de corrupción,perdidos,5,5,5,5,4,4.8,5,5,4,5,4,5,5,4.71,5,5,4,4,4,4,4,5,5,4.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,70,Hombre,64,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,3,4,4,4.2,4,5,4,4,4,4,4,4.142857143,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,0,1,0,1,1,1,1,1,1
2020,71,Mujer,49,Guanajuato,Guanajuato,México,Maestría,Empresario,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,2,4,4,4,3.8,4,4,3,4,2,4,2,3.285714286,4,4,4,4,4,4,4,4,4,4.0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
2020,72,Mujer,43,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,En algunas ocasiones he participado en actos de corrupción,perdidos,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,73,Hombre,55,Celaya,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,He experimentado corrupción a diario,5,2,5,5,5,4.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,0,1,0,0
2020,74,Mujer,43,San Luis de la Paz,Guanajuato,México,Carrera técnica o comercial,Trabajador ,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,3,4.6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,75,Mujer,36,San Miguel de Allende,Guanajuato,México,Licenciatura,Empresario,En todas las anteriores,En algunas ocasiones he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,4,5,4,4,5,4.571428571,4,5,5,4,4,5,5,5,5,4.7,1,1,1,1,1,1,1,1,1,1,1,1,0,1
2020,76,Hombre,20,San Miguel de Allende,Guanajuato,México,Licenciatura,Estudiante,En las autoridades federales,No he participado en actos de corrupción,perdidos,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,77,Hombre,47,Celaya,Guanajuato,México,Licenciatura,Comerciante,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,4,4,5,5,5,5,4.714285714,5,5,5,4,4,4,4,4,4,4.3,0,1,1,1,0,0,1,1,1,1,1,1,0,0
2020,78,Mujer,27,San Luis de la Paz,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,1,3,1,1,1,1.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,79,Mujer,27,San Miguel de Allende,Guanajuato,México,Preparatoria/bachillerato,Estudiante,En los Partidos políticos,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,5,5,4,5,5,5,5,4.857142857,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,80,Hombre,43,San Luis de la Paz,Guanajuato,México,Maestría,Empresario,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,4,5,5,5,4.8,4,5,4,5,5,5,4,4.571428571,5,5,4,5,5,4,4,5,5,4.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,81,Mujer,32,León de los aldamas,Guanajuato,México,Licenciatura,Desempleado,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,4,5,5,4.8,3,5,5,5,5,5,3,4.428571429,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
2020,82,Mujer,21,San Miguel de Allende,Guanajuato,México,Licenciatura,Hogar,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,83,Mujer,44,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades estatales,No deseo Contestar,Es poco usual que experimente actos de corrupción,5,5,5,5,4,4.8,5,5,5,5,4,5,5,4.857142857,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,84,Prefiero no decirlo,50,Celaya,Guanajuato,México,Carrera técnica o comercial,Desempleado,En las autoridades estatales,No he participado en actos de corrupción,perdidos,5,4,5,5,5,4.8,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,4.8,0,1,1,1,1,1,1,1,1,1,1,0,0,1
2020,85,Mujer,19,San Miguel de Allende,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No he participado en actos de corrupción,perdidos,4,3,5,3,4,3.8,3,5,4,4,4,3,4,3.857142857,4,4,5,5,5,5,4,5,5,4.7,0,1,1,1,1,1,1,1,1,1,1,1,0,0
2020,86,Hombre,55,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Nunca he experimentado la corrupción,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
2020,87,Hombre,18,San Miguel de Allende,Guanajuato,México,Licenciatura,Estudiante,En las autoridades municipales,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,1,1,1,1,2,1,1,1.142857143,1,1,1,1,1,1,1,2,2,1.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,88,Mujer,42,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,4,4,5,4,5,4.4,1,1,4,4,4,4,4,3.142857143,5,5,5,5,5,4,4,4,4,4.6,0,1,1,1,0,1,1,1,1,1,1,1,0,1
2020,89,Mujer,36,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No deseo Contestar,Nunca he experimentado la corrupción,5,5,5,5,5,5,4,5,4,5,4,4,5,4.428571429,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,90,Hombre,40,San Luis de la Paz,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,3,5,5,5,4.6,3,5,4,5,5,5,5,4.571428571,5,5,4,4,4,4,5,5,5,4.6,0,1,1,1,1,1,1,1,1,1,1,0,0,1
2020,91,Hombre,21,León de los aldamas,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,92,Mujer,54,San Miguel de Allende,Guanajuato,México,Licenciatura,Trabajador ,En los Partidos políticos,No deseo Contestar,Nunca he experimentado la corrupción,4,3,3,3,4,3.4,5,5,3,4,5,3,4,4.142857143,2,2,2,1,2,2,2,2,2,1.9,0,0,1,1,0,1,1,1,1,1,1,1,0,1
2020,93,Mujer,23,Comonfort,Guanajuato,México,Licenciatura,Estudiante,En las autoridades federales,No deseo Contestar,Nunca he experimentado la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,94,Mujer,80,León de los aldamas,Guanajuato,México,Maestría,Jubilado,En los Partidos políticos,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,3,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,95,Hombre,29,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,1,5,3,5,3.8,4,4,3,1,3,4,5,3.428571429,4,4,4,1,3,4,4,3,4,3.4,0,1,1,1,1,1,1,1,1,1,1,0,0,1
2020,96,Mujer,30,San Miguel de Allende,Guanajuato,México,Carrera técnica o comercial,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,4,4,4,4,4,4,3,4,4,4,3,4,5,3.857142857,4,4,4,4,4,4,4,4,4,4.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,97,Mujer,20,San Miguel de Allende,Guanajuato,México,Licenciatura,Estudiante,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,1,1,1,1,1,1,1,1,1,1,2,1,1,1.142857143,1,1,3,1,1,1,1,1,1,1.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,98,Hombre,65,León de los aldamas,Guanajuato,México,Secundaria,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
2020,99,Hombre,67,León de los aldamas,Guanajuato,México,Preparatoria/bachillerato,Empresario,En las autoridades federales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,4,4,4,4,4.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,100,Hombre,35,San Luis de la Paz,Guanajuato,México,Maestría,Comerciante,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,4,4,5,5,5,4.6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,101,Mujer,53,León de los aldamas,Guanajuato,México,Maestría,Empresario,En las autoridades estatales,No he participado en actos de corrupción,perdidos,5,4,5,4,5,4.6,5,5,5,5,3,5,4,4.571428571,5,5,4,5,5,5,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,102,Mujer,51,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,103,Hombre,61,León de los aldamas,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En las autoridades federales,En algunas ocasiones he participado en actos de corrupción,perdidos,5,2,4,3,4,3.6,5,5,5,5,4,5,5,4.857142857,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,104,Prefiero no decirlo,30,San José Iturbide,Guanajuato,México,Primaria,Comerciante,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,1,5,4.2,4,5,2,4,3,4,4,3.714285714,4,4,5,4,1,1,4,4,4,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,105,Mujer,45,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,4,4,4,4,4,4,4,5,4,5,4,4,4,4.285714286,2,2,2,2,2,2,2,2,2,2.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,106,Hombre,20,San Miguel de Allende,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,3,4,5,5,4.4,5,5,3,4,4,5,5,4.428571429,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,107,Hombre,46,San Luis de la Paz,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,He experimentado corrupción a diario,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,108,Hombre,38,San Miguel de Allende,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades estatales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,109,Mujer,48,León de los aldamas,Guanajuato,México,Maestría,Jubilado,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,110,Hombre,53,San Luis de la Paz,Guanajuato,México,Preparatoria/bachillerato,Empresario,En las autoridades estatales,No deseo Contestar,He experimentado corrupción a diario,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,111,Mujer,37,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,1,3,1,1,1,1.4,1,1,1,3,1,1,1,1.285714286,1,1,3,1,3,1,1,1,1,1.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,112,Mujer,18,San Miguel de Allende,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,4,3,5,3,4,3.8,4,4,4,5,4,4,5,4.285714286,5,4,3,4,4,4,4,4,3,3.9,0,1,1,1,1,0,1,1,1,1,0,0,0,0
2020,113,Mujer,22,San Miguel de Allende,Guanajuato,México,Licenciatura,Estudiante,En las autoridades estatales,No he participado en actos de corrupción,perdidos,4,4,4,4,4,4,4,4,4,5,4,4,5,4.285714286,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,114,Hombre,19,San Miguel de Allende,Guanajuato,México,Licenciatura,Estudiante,En las autoridades municipales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,5,3,3,4,5,4,4,4,4,5,4,5,4,4,5,5,5,4.6,0,1,1,1,1,1,1,1,1,1,0,1,1,1
2020,115,Hombre,38,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,2,5,5,5,4.4,1,5,1,5,1,5,4,3.142857143,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,0,1,0,1,1,0,0,0,1
2020,116,Hombre,48,Guanajuato,Guanajuato,México,Licenciatura,Empresario,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,3,5,5,4.6,2,5,5,5,5,5,3,4.285714286,3,4,5,5,5,5,5,5,5,4.7,0,1,1,1,1,1,1,1,1,1,1,1,1,0
2020,117,Hombre,53,San José Iturbide,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,4,5,4,5,3,4,4,4.142857143,5,5,5,5,4,4,4,5,5,4.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,118,Mujer,44,León de los aldamas,Guanajuato,México,Licenciatura,Empresario,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,4.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,119,Hombre,51,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades estatales,No he participado en actos de corrupción,perdidos,5,5,3,3,5,4.2,4,4,2,5,3,5,5,4,5,5,4,4,3,4,4,5,3,4.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,120,Hombre,42,Irapuato,Guanajuato,México,Maestría,Empresario,En las autoridades municipales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,4,5,5,5,4.8,5,5,3,5,4,4,5,4.428571429,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,121,Hombre,50,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades estatales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,4,5,3,5,3,5,5,4.285714286,5,5,4,4,4,5,4,5,4,4.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,122,Mujer,45,San Luis de la Paz,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,4,4,4,4.4,5,5,4,5,4,4,4,4.428571429,4,4,4,4,5,5,4,4,4,4.2,0,1,1,1,0,1,0,1,1,1,1,1,1,1
2020,123,Hombre,18,San Miguel de Allende,Guanajuato,México,Preparatoria/bachillerato,Estudiante,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,1,1,2,3,1,1.6,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,124,Hombre,44,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,3,5,5,5,3,3,5,4.142857143,5,5,5,4,5,5,4,5,4,4.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,125,Hombre,58,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,1,5,1,5,5,5,5,3.857142857,2,2,5,5,5,4,5,1,5,3.8,0,1,1,1,1,0,1,0,0,0,1,1,0,0
2020,126,Mujer,45,Irapuato,Guanajuato,México,Maestría,Empresario,En las autoridades municipales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,127,Mujer,35,Irapuato,Guanajuato,México,Maestría,Empresario,En los Partidos políticos,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,3,5,5,5,5,5,5,4.714285714,3,4,5,5,5,3,5,5,5,4.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,128,Mujer,20,San Miguel de Allende,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,No deseo Contestar,He experimentado corrupción a diario,5,4,5,4,5,4.6,5,5,5,5,4,4,5,4.714285714,4,5,4,5,5,5,5,5,5,4.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,129,Hombre,58,León de los aldamas,Guanajuato,México,Maestría,Empresario,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,1,1,1,1,1,1,1,5,4,5,4,3,5,3.857142857,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,130,Mujer,43,León de los aldamas,Guanajuato,México,Licenciatura,Desempleado,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,5,4,5,5,4.8,3,5,5,5,5,5,5,4.714285714,5,5,3,5,5,5,4,5,5,4.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,131,Hombre,26,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,3,3,5,5,4,4,3,5,5,5,4,4,2,4,4,4,4,2,2,4,4,4,4,3.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,132,Hombre,34,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades municipales,No he participado en actos de corrupción,perdidos,5,2,5,5,5,4.4,5,5,5,5,2,5,5,4.571428571,5,5,3,5,5,5,5,5,5,4.8,0,1,1,1,1,0,1,1,1,0,1,1,1,1
2020,133,Hombre,47,León de los aldamas,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,2,4,5,5,4.2,4,5,4,5,4,5,5,4.571428571,4,5,5,5,5,5,4,4,5,4.7,0,1,1,1,0,1,0,1,1,1,0,1,0,1
2020,134,Hombre,49,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,135,Mujer,47,León de los aldamas,Guanajuato,México,Carrera técnica o comercial,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,1,5,5,4.428571429,5,5,4,5,4,5,5,5,5,4.8,0,1,1,1,1,1,1,1,1,1,1,0,0,1
2020,136,Hombre,40,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,3,5,3,5,4.2,4,4,3,5,3,4,4,3.857142857,5,5,4,3,4,3,5,5,5,4.3,0,1,1,1,1,0,1,0,1,1,1,1,1,0
2020,137,Mujer,31,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,4,5,5,5,4,5,5,4.714285714,4,5,2,5,4,5,5,5,5,4.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,138,Hombre,46,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,En algunas ocasiones he participado en actos de corrupción,perdidos,4,5,5,5,5,4.8,5,5,3,5,5,5,5,4.714285714,5,5,5,5,5,5,5,5,5,5.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
2020,139,Mujer,33,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,4,5,5,5,4.8,5,5,3,4,5,5,4,4.428571429,5,5,4,5,4,4,5,3,5,4.4,0,1,1,1,1,0,1,0,0,0,1,0,0,1
2020,140,Hombre,28,León de los aldamas,Guanajuato,México,Licenciatura,Empresario,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,4,4,5,4.6,4,5,4,5,3,4,3,4,5,5,5,4,2,4,4,4,4,4.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,141,Mujer,33,Uriangato,Guanajuato,México,Licenciatura,Desempleado,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,5,5,4,5,4,5,2,4.285714286,4,4,4,4,3,3,3,3,3,3.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,142,Hombre,25,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,3,5,3,5,3,3,5,3.857142857,5,5,3,5,3,5,5,5,5,4.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,143,Mujer,73,León de los aldamas,Guanajuato,México,Licenciatura,Jubilado,En las autoridades federales,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,144,Hombre,35,San Miguel de Allende,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades estatales,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
